radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,520,99,16061,4026,0,100.556,13.714,1000,1,1,0,0,0
LTE,520,3,847,156929391,0,100.566,13.714,1519,1,1,0,0,0
UMTS,520,5,3133,23866651,0,100.553,13.714,1000,1,1,0,0,0
LTE,520,3,912,156940520,0,100.555,13.714,1000,1,1,0,0,0
LTE,520,3,912,156931450,0,100.558,13.714,4966,1,1,0,0,0
GSM,520,18,14612,8542,0,100.56,13.714,1000,1,1,0,0,0
GSM,520,1,26040,1041,0,100.55,13.714,2477,1,1,0,0,0
GSM,520,1,26040,789,0,100.563,13.714,3401,1,1,0,0,0
UMTS,520,3,13015,42617438,0,100.563,13.714,1000,1,1,0,0,0
UMTS,520,18,14612,7341222,0,100.555,13.714,1000,1,1,0,0,0
GSM,520,18,14002,1051,0,100.557,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42115785,0,100.559,13.714,1000,1,1,0,0,0
UMTS,520,3,20025,42125422,0,100.56,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42115799,0,100.561,13.714,1000,1,1,0,0,0
LTE,520,3,912,156940395,0,100.554,13.714,500,1,1,0,0,0
UMTS,520,4,1605,137727278,0,100.563,13.714,2142,1,1,0,0,0
GSM,520,5,181,4012,0,100.554,13.714,1000,1,1,0,0,0
LTE,520,18,3051,64786945,0,100.561,13.714,9937,1,1,0,0,0
LTE,520,47,33051,76899339,0,100.56,13.714,1000,1,1,0,0,0
LTE,520,3,912,156941189,0,100.56,13.714,1000,1,1,0,0,0
UMTS,520,1,912,156940389,0,100.556,13.714,1000,1,1,0,0,0
LTE,520,4,5032,20421507,0,100.557,13.714,1726,1,1,0,0,0
LTE,520,18,121,842499,0,100.558,13.714,1000,1,1,0,0,0
UMTS,520,15,20021,42117548,0,100.554,13.714,1000,1,1,0,0,0
LTE,520,5,112,2004737,0,100.561,13.714,1000,1,1,0,0,0
UMTS,520,15,20021,42125747,0,100.556,13.714,1000,1,1,0,0,0
UMTS,520,4,1017,10006649,0,100.557,13.714,1000,1,1,0,0,0
UMTS,520,3,20025,42125747,0,100.554,13.714,1000,1,1,0,0,0
GSM,520,18,14612,7944,0,100.56,13.714,1000,1,1,0,0,0
LTE,520,3,912,156933498,0,100.56,13.714,1000,1,1,0,0,0
UMTS,520,3,4015,42152175,0,100.564,13.714,7116,1,1,0,0,0
UMTS,520,3,20025,42133695,0,100.554,13.714,1000,1,1,0,0,0
UMTS,520,18,14612,7353650,0,100.559,13.714,1000,1,1,0,0,0
UMTS,520,0,1017,7330028,0,100.564,13.714,1000,1,1,0,0,0
GSM,520,99,1605,34776,0,100.553,13.714,2140,1,1,0,0,0
LTE,520,5,54006,80181279,0,100.566,13.714,1000,1,1,0,0,0
LTE,520,99,3051,64277763,0,100.565,13.714,1000,1,1,0,0,0
GSM,520,99,14101,59323,0,100.564,13.714,1165,1,1,0,0,0
GSM,520,99,1605,34784,0,100.564,13.714,1000,1,1,0,0,0
LTE,520,3,912,154637926,0,100.556,13.714,6392,1,1,0,0,0
LTE,520,3,912,156933488,0,100.561,13.714,1000,1,1,0,0,0
UMTS,520,4,1605,137730322,0,100.56,13.714,1000,1,1,0,0,0
UMTS,520,3,15025,41712488,0,100.554,13.714,1000,1,1,0,0,0
LTE,520,4,4010,8886017,0,100.558,13.714,1000,1,1,0,0,0
LTE,520,3,912,156933478,0,100.559,13.714,500,1,1,0,0,0
LTE,520,18,3051,62277889,0,100.56,13.714,1000,1,1,0,0,0
UMTS,520,15,20021,42112940,0,100.561,13.714,1201,1,1,0,0,0
UMTS,520,3,20025,42133704,0,100.554,13.714,1000,1,1,0,0,0
LTE,520,4,4010,19133717,0,100.566,13.714,1000,1,1,0,0,0
UMTS,520,18,14782,9109715,0,100.56,13.714,1000,1,1,0,0,0
UMTS,520,0,1017,10017697,0,100.554,13.714,1000,1,1,0,0,0
UMTS,520,99,1017,9997613,0,100.562,13.714,1000,1,1,0,0,0
UMTS,520,15,20021,42125768,0,100.563,13.714,1000,1,1,0,0,0
UMTS,520,15,13011,42620535,0,100.563,13.714,1000,1,1,0,0,0
GSM,520,18,14002,2665,0,100.561,13.714,1000,1,1,0,0,0
LTE,520,3,912,156933608,0,100.559,13.714,1000,1,1,0,0,0
LTE,520,5,54006,80181289,0,100.565,13.714,1000,1,1,0,0,0
UMTS,520,3,20025,42128134,0,100.562,13.714,1000,1,1,0,0,0
UMTS,520,5,3051,23342602,0,100.559,13.714,1000,1,1,0,0,0
GSM,520,99,1605,35094,0,100.554,13.714,1000,1,1,0,0,0
GSM,520,1,26040,1171,0,100.554,13.714,1134,1,1,0,0,0
UMTS,520,15,20021,42138027,0,100.561,13.714,1000,1,1,0,0,0
UMTS,520,5,1605,34777,0,100.555,13.714,1000,1,1,0,0,0
UMTS,520,1,20021,42114864,0,100.566,13.714,1000,1,1,0,0,0
UMTS,520,15,20021,43113273,0,100.565,13.714,1000,1,1,0,0,0
LTE,520,4,4010,5814046,0,100.561,13.714,1000,1,1,0,0,0
UMTS,520,15,20021,42125767,0,100.559,13.714,1000,1,1,0,0,0
UMTS,520,18,14612,7348291,0,100.55,13.714,1000,1,1,0,0,0
LTE,520,4,1010,3228482,0,100.55,13.714,1000,1,1,0,0,0
LTE,520,4,1010,379197,0,100.55,13.714,1000,1,1,0,0,0
LTE,520,4,20010,379197,0,100.55,13.714,1000,1,1,0,0,0
LTE,520,4,5010,379167,0,100.55,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41891647,0,100.553,13.714,1000,1,1,0,0,0
UMTS,520,3,20025,42133694,0,100.554,13.714,1000,1,1,0,0,0
UMTS,520,3,20025,41891636,0,100.554,13.714,1000,1,1,0,0,0
UMTS,520,3,20025,42081837,0,100.554,13.714,1000,1,1,0,0,0
UMTS,520,3,20025,42118674,0,100.554,13.714,1000,1,1,0,0,0
UMTS,520,3,20025,42133714,0,100.554,13.714,1000,1,1,0,0,0
UMTS,520,0,1017,9994895,0,100.554,13.714,1000,1,1,0,0,0
LTE,520,5,181,7065858,0,100.554,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41882921,0,100.554,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41882924,0,100.554,13.714,1000,1,1,0,0,0
LTE,520,4,1010,3228447,0,100.554,13.714,1000,1,1,0,0,0
UMTS,520,5,3051,23342364,0,100.554,13.714,1000,1,1,0,0,0
UMTS,520,5,14612,7341191,0,100.554,13.714,1000,1,1,0,0,0
UMTS,520,0,1015,10017697,0,100.554,13.714,1000,1,1,0,0,0
LTE,520,4,4010,3228447,0,100.554,13.714,1000,1,1,0,0,0
UMTS,520,0,1017,10005960,0,100.556,13.714,1000,1,1,0,0,0
UMTS,520,4,1605,137725857,0,100.556,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41898765,0,100.556,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,41882923,0,100.556,13.714,1000,1,1,0,0,0
LTE,520,4,1010,8886047,0,100.556,13.714,1000,1,1,0,0,0
UMTS,520,5,3053,23342367,0,100.556,13.714,1000,1,1,0,0,0
UMTS,520,5,3053,7341191,0,100.556,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42118663,0,100.556,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41898785,0,100.557,13.714,1000,1,1,0,0,0
UMTS,520,3,20025,42115799,0,100.559,13.714,1000,1,1,0,0,0
UMTS,520,3,20025,42115793,0,100.559,13.714,1000,1,1,0,0,0
UMTS,520,3,20025,42136515,0,100.559,13.714,1000,1,1,0,0,0
UMTS,520,3,55090,41898791,0,100.559,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41882522,0,100.559,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41882633,0,100.559,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41898770,0,100.559,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41898791,0,100.559,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41898771,0,100.559,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42081732,0,100.559,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,41882580,0,100.559,13.714,1000,1,1,0,0,0
LTE,520,4,1010,10181407,0,100.559,13.714,1000,1,1,0,0,0
UMTS,520,5,3051,23341969,0,100.559,13.714,1000,1,1,0,0,0
UMTS,520,5,14612,23341969,0,100.559,13.714,1000,1,1,0,0,0
GSM,520,23,10059,2039,0,100.559,13.714,1000,1,1,0,0,0
UMTS,520,15,1101,6883755,0,100.559,13.714,1000,1,1,0,0,0
UMTS,520,3,20025,42081702,0,100.56,13.714,1000,1,1,0,0,0
UMTS,520,3,20025,42115784,0,100.56,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41882577,0,100.56,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41898776,0,100.56,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41897417,0,100.56,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41897427,0,100.56,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41898786,0,100.56,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41898766,0,100.56,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41898787,0,100.56,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,42603859,0,100.56,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,41898791,0,100.56,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,41898771,0,100.56,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42115809,0,100.56,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,41898781,0,100.56,13.714,1000,1,1,0,0,0
LTE,520,4,1010,8886017,0,100.56,13.714,1000,1,1,0,0,0
LTE,520,4,1010,10181377,0,100.56,13.714,1000,1,1,0,0,0
UMTS,520,5,3052,23342599,0,100.56,13.714,1000,1,1,0,0,0
UMTS,520,5,3053,23341969,0,100.56,13.714,1000,1,1,0,0,0
UMTS,520,0,18,10000658,0,100.56,13.714,1000,1,1,0,0,0
UMTS,520,3,20025,42112940,0,100.56,13.714,1000,1,1,0,0,0
UMTS,520,3,20025,42122609,0,100.563,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41888807,0,100.563,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41912491,0,100.563,13.714,1000,1,1,0,0,0
UMTS,520,0,18,7320502,0,100.563,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41897442,0,100.564,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41897535,0,100.564,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41897425,0,100.564,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41897432,0,100.564,13.714,1000,1,1,0,0,0
UMTS,520,0,1015,7320502,0,100.564,13.714,1000,1,1,0,0,0
UMTS,520,0,18,10000217,0,100.564,13.714,1000,1,1,0,0,0
UMTS,520,3,20025,42120934,0,100.565,13.714,1000,1,1,0,0,0
UMTS,520,3,20025,42122619,0,100.565,13.714,1000,1,1,0,0,0
UMTS,520,3,55090,42617438,0,100.565,13.714,1000,1,1,0,0,0
UMTS,520,3,55090,42617411,0,100.565,13.714,1000,1,1,0,0,0
UMTS,520,3,55090,42617418,0,100.565,13.714,1000,1,1,0,0,0
UMTS,520,3,16025,41892422,0,100.565,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42617421,0,100.565,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42617418,0,100.565,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42617428,0,100.565,13.714,1000,1,1,0,0,0
UMTS,520,3,15025,41375538,0,100.565,13.714,1000,1,1,0,0,0
UMTS,520,0,18,10017007,0,100.565,13.714,1000,1,1,0,0,0
UMTS,520,3,7025,42120994,0,100.565,13.714,1000,1,1,0,0,0
UMTS,520,3,7025,42122619,0,100.565,13.714,1000,1,1,0,0,0
UMTS,520,3,20025,42128113,0,100.565,13.714,1000,1,1,0,0,0
UMTS,520,3,20025,42128123,0,100.565,13.714,1000,1,1,0,0,0
LTE,520,4,20010,3228482,0,100.551,13.714,1000,1,1,0,0,0
LTE,520,4,1010,3228417,0,100.556,13.714,1000,1,1,0,0,0
UMTS,520,0,1017,10011658,0,100.559,13.714,1000,1,1,0,0,0
UMTS,520,3,13015,42115789,0,100.559,13.714,1000,1,1,0,0,0
UMTS,520,0,18,10005950,0,100.565,13.714,1000,1,1,0,0,0
UMTS,520,15,20021,42125422,0,100.554,13.714,4451,1,1,0,0,0
LTE,520,4,5032,20421506,0,100.556,13.714,1768,1,1,0,0,0
LTE,520,3,912,156933479,0,100.559,13.714,6515,1,1,0,0,0
LTE,520,4,4032,51195011,0,100.559,13.714,1000,1,1,0,0,0
LTE,520,5,54006,80181281,0,100.565,13.714,1000,1,1,0,0,0
LTE,520,3,912,156930923,0,100.566,13.714,1000,1,1,0,0,0
LTE,520,18,3051,64297729,0,100.56,13.714,1000,1,1,0,0,0
UMTS,520,4,1605,137730332,0,100.555,13.714,5017,1,1,0,0,0
LTE,520,3,912,157067879,0,100.555,13.714,2394,1,1,0,0,0
UMTS,520,5,3051,23358344,0,100.559,13.714,1000,1,1,0,0,0
LTE,520,5,181,9254658,0,100.554,13.714,7364,1,1,0,0,0
UMTS,520,3,20025,42118684,0,100.556,13.715,1000,1,1,0,0,0
UMTS,520,0,18,7330028,0,100.565,13.715,1000,1,1,0,0,0
UMTS,520,0,1017,10000658,0,100.559,13.715,1000,1,1,0,0,0
LTE,520,3,912,156942183,0,100.56,13.715,4099,1,1,0,0,0
GSM,520,99,16061,5679,0,100.554,13.715,1000,1,1,0,0,0
LTE,520,3,912,156942202,0,100.562,13.715,1000,1,1,0,0,0
LTE,520,4,4010,5814047,0,100.56,13.715,1000,1,1,0,0,0
UMTS,520,15,20021,42115794,0,100.561,13.715,1000,1,1,0,0,0
UMTS,520,15,20021,42125555,0,100.554,13.715,1341,1,1,0,0,0
UMTS,520,15,20021,42128124,0,100.562,13.715,1000,1,1,0,0,0
LTE,520,3,912,156940394,0,100.555,13.715,1000,1,1,0,0,0
LTE,520,4,4010,4388133,0,100.565,13.715,1000,1,1,0,0,0
UMTS,520,15,20021,42138276,0,100.558,13.715,1000,1,1,0,0,0
LTE,520,3,912,156941672,0,100.561,13.715,1000,1,1,0,0,0
UMTS,520,18,14612,7341221,0,100.555,13.715,1000,1,1,0,0,0
GSM,520,18,14002,401,0,100.553,13.715,1000,1,1,0,0,0
UMTS,520,3,20025,42128133,0,100.562,13.715,2409,1,1,0,0,0
LTE,520,4,4032,39733892,0,100.559,13.715,1000,1,1,0,0,0
LTE,520,3,912,156931688,0,100.561,13.715,5027,1,1,0,0,0
LTE,520,18,3051,62532867,0,100.554,13.715,3831,1,1,0,0,0
LTE,520,4,1010,182017,0,100.566,13.715,1000,1,1,0,0,0
UMTS,520,4,1605,137729991,0,100.555,13.715,1000,1,1,0,0,0
UMTS,520,5,847,156929391,0,100.565,13.715,1000,1,1,0,0,0
UMTS,520,0,1017,10002547,0,100.551,13.715,5312,1,1,0,0,0
UMTS,520,5,3051,23361184,0,100.565,13.715,1000,1,1,0,0,0
GSM,520,1,16010,702,0,100.556,13.715,1000,1,1,0,0,0
UMTS,520,15,13011,42623271,0,100.563,13.715,1000,1,1,0,0,0
UMTS,520,99,864,157390181,0,100.555,13.715,3487,1,1,0,0,0
UMTS,520,15,20021,42125537,0,100.566,13.715,1000,1,1,0,0,0
LTE,520,4,4032,39733912,0,100.559,13.715,1000,1,1,0,0,0
UMTS,520,3,13015,42618253,0,100.561,13.715,1000,1,1,0,0,0
GSM,520,18,14002,1647,0,100.555,13.715,1000,1,1,0,0,0
LTE,520,18,3113,62491146,0,100.561,13.715,1000,1,1,0,0,0
LTE,520,5,14002,2858,0,100.558,13.715,1000,1,1,0,0,0
LTE,520,15,2968,156940509,0,100.555,13.715,1000,1,1,0,0,0
LTE,520,47,33133,78184717,0,100.555,13.715,1000,1,1,0,0,0
LTE,520,3,912,156933477,0,100.559,13.715,1000,1,1,0,0,0
UMTS,520,3,20025,42617438,0,100.563,13.715,1000,1,1,0,0,0
UMTS,520,4,1602,137730467,0,100.555,13.715,3097,1,1,0,0,0
UMTS,520,5,3051,23361182,0,100.558,13.715,1000,1,1,0,0,0
UMTS,520,18,912,154884464,0,100.557,13.715,1000,1,1,0,0,0
UMTS,520,0,1017,10018478,0,100.553,13.715,1000,1,1,0,0,0
UMTS,520,5,3051,23342603,0,100.553,13.715,5837,1,1,0,0,0
UMTS,520,0,1017,7313238,0,100.564,13.715,1000,1,1,0,0,0
LTE,520,3,847,156929388,0,100.565,13.715,1000,1,1,0,0,0
UMTS,520,15,20021,42124353,0,100.557,13.715,1000,1,1,0,0,0
LTE,520,4,20010,29568316,0,100.564,13.715,1000,1,1,0,0,0
UMTS,520,5,112,322213,0,100.557,13.715,1000,1,1,0,0,0
LTE,520,3,912,153604199,0,100.565,13.715,1000,1,1,0,0,0
GSM,520,1,26040,1170,0,100.556,13.715,1000,1,1,0,0,0
UMTS,520,3,20025,42125746,0,100.555,13.715,1000,1,1,0,0,0
UMTS,520,3,20025,42118664,0,100.554,13.715,1000,1,1,0,0,0
UMTS,520,18,14612,7347976,0,100.559,13.715,1000,1,1,0,0,0
LTE,520,3,912,156940389,0,100.555,13.715,846,1,1,0,0,0
LTE,520,3,912,156934632,0,100.556,13.715,1000,1,1,0,0,0
LTE,520,5,112,8248580,0,100.558,13.715,1000,1,1,0,0,0
LTE,520,3,912,156933489,0,100.556,13.715,1000,1,1,0,0,0
UMTS,520,15,2011,43038734,0,100.558,13.715,1000,1,1,0,0,0
UMTS,520,15,2011,43042030,0,100.558,13.715,1000,1,1,0,0,0
LTE,520,47,33051,76925205,0,100.558,13.715,1000,1,1,0,0,0
UMTS,520,3,15025,41712498,0,100.555,13.715,1000,1,1,0,0,0
GSM,520,1,26040,1010,0,100.56,13.715,1000,1,1,0,0,0
LTE,520,4,4032,39733891,0,100.558,13.715,1000,1,1,0,0,0
LTE,520,3,912,156942181,0,100.563,13.715,3468,1,1,0,0,0
LTE,520,3,912,156941692,0,100.558,13.715,1000,1,1,0,0,0
UMTS,520,4,1605,137724559,0,100.555,13.715,1000,1,1,0,0,0
GSM,520,1,16010,709,0,100.558,13.715,1000,1,1,0,0,0
GSM,520,99,1605,34850,0,100.565,13.715,1000,1,1,0,0,0
GSM,520,18,14002,2858,0,100.558,13.715,1000,1,1,0,0,0
UMTS,520,4,1017,10017774,0,100.551,13.715,1000,1,1,0,0,0
LTE,520,3,912,156940390,0,100.55,13.715,7744,1,1,0,0,0
GSM,520,99,16061,5678,0,100.556,13.715,1000,1,1,0,0,0
LTE,520,4,4010,4388134,0,100.563,13.715,1000,1,1,0,0,0
UMTS,520,15,20021,42125560,0,100.55,13.715,1000,1,1,0,0,0
UMTS,520,15,20021,42122119,0,100.559,13.715,1000,1,1,0,0,0
UMTS,520,0,1017,10000327,0,100.56,13.715,6085,1,1,0,0,0
UMTS,520,4,1602,137725281,0,100.566,13.715,1000,1,1,0,0,0
GSM,520,99,16061,20247,0,100.564,13.715,1000,1,1,0,0,0
UMTS,520,15,20021,42122123,0,100.559,13.715,1000,1,1,0,0,0
LTE,520,3,912,156934532,0,100.557,13.716,1194,1,1,0,0,0
UMTS,520,0,1017,10018257,0,100.56,13.716,1000,1,1,0,0,0
UMTS,520,5,3051,23355392,0,100.556,13.716,1000,1,1,0,0,0
UMTS,520,15,20021,42124356,0,100.558,13.716,1000,1,1,0,0,0
GSM,520,99,16061,5677,0,100.557,13.716,1000,1,1,0,0,0
UMTS,520,15,4011,42153869,0,100.561,13.716,6969,1,1,0,0,0
GSM,520,1,26040,821,0,100.564,13.716,3348,1,1,0,0,0
LTE,520,5,4010,19113247,0,100.558,13.716,1000,1,1,0,0,0
UMTS,520,15,20021,42125419,0,100.56,13.716,1000,1,1,0,0,0
LTE,520,3,912,156933609,0,100.557,13.716,1000,1,1,0,0,0
UMTS,520,5,3051,7347971,0,100.564,13.716,1000,1,1,0,0,0
LTE,520,4,1010,10181408,0,100.554,13.716,1000,1,1,0,0,0
LTE,520,4,1010,10181378,0,100.555,13.716,1000,1,1,0,0,0
UMTS,520,3,20025,42113376,0,100.556,13.716,1000,1,1,0,0,0
UMTS,520,4,1605,10000658,0,100.558,13.716,1000,1,1,0,0,0
UMTS,520,3,20025,42617431,0,100.563,13.716,1000,1,1,0,0,0
UMTS,520,0,18,10007483,0,100.563,13.716,1000,1,1,0,0,0
UMTS,520,0,1017,10007483,0,100.564,13.716,1000,1,1,0,0,0
UMTS,520,5,3051,23342263,0,100.566,13.716,1000,1,1,0,0,0
UMTS,520,3,16025,41891636,0,100.553,13.716,1000,1,1,0,0,0
UMTS,520,3,20025,42081838,0,100.554,13.716,1000,1,1,0,0,0
UMTS,520,3,20025,41891635,0,100.554,13.716,1000,1,1,0,0,0
UMTS,520,5,3133,23355392,0,100.554,13.716,1000,1,1,0,0,0
UMTS,520,3,16025,41882920,0,100.554,13.716,1000,1,1,0,0,0
UMTS,520,3,16025,41882925,0,100.554,13.716,1000,1,1,0,0,0
UMTS,520,0,1015,10018478,0,100.554,13.716,1000,1,1,0,0,0
GSM,520,1,10010,1118,0,100.556,13.716,1000,1,1,0,0,0
UMTS,520,3,20025,42081836,0,100.556,13.716,1000,1,1,0,0,0
UMTS,520,3,20025,42113026,0,100.556,13.716,1000,1,1,0,0,0
UMTS,520,3,20025,42115795,0,100.556,13.716,1000,1,1,0,0,0
UMTS,520,3,16025,41882923,0,100.556,13.716,1000,1,1,0,0,0
UMTS,520,3,13015,42118683,0,100.556,13.716,1000,1,1,0,0,0
UMTS,520,5,3051,23342367,0,100.556,13.716,1000,1,1,0,0,0
UMTS,520,5,3051,23342366,0,100.556,13.716,1000,1,1,0,0,0
UMTS,520,5,3051,23866655,0,100.556,13.716,1000,1,1,0,0,0
UMTS,520,5,3053,23342364,0,100.556,13.716,1000,1,1,0,0,0
UMTS,520,18,14612,23334989,0,100.556,13.716,1000,1,1,0,0,0
GSM,520,23,10059,1978,0,100.556,13.716,1000,1,1,0,0,0
UMTS,520,0,1015,10018258,0,100.556,13.716,1000,1,1,0,0,0
UMTS,520,18,14612,23355389,0,100.556,13.716,1000,1,1,0,0,0
UMTS,520,3,20025,42081743,0,100.557,13.716,1000,1,1,0,0,0
UMTS,520,3,20025,42115789,0,100.557,13.716,1000,1,1,0,0,0
UMTS,520,3,20025,42115805,0,100.557,13.716,1000,1,1,0,0,0
UMTS,520,3,20025,42115785,0,100.557,13.716,1000,1,1,0,0,0
UMTS,520,3,20025,42126354,0,100.557,13.716,1000,1,1,0,0,0
UMTS,520,3,39230,41898787,0,100.557,13.716,1000,1,1,0,0,0
UMTS,520,3,55090,41898787,0,100.557,13.716,1000,1,1,0,0,0
UMTS,520,3,15025,41712477,0,100.557,13.716,1000,1,1,0,0,0
UMTS,520,3,16025,41882709,0,100.557,13.716,1000,1,1,0,0,0
UMTS,520,3,16025,41882708,0,100.557,13.716,1000,1,1,0,0,0
UMTS,520,3,16025,41898767,0,100.557,13.716,1000,1,1,0,0,0
UMTS,520,3,16025,41898777,0,100.557,13.716,1000,1,1,0,0,0
UMTS,520,3,13015,41882636,0,100.557,13.716,1000,1,1,0,0,0
UMTS,520,3,13015,41882709,0,100.557,13.716,1000,1,1,0,0,0
UMTS,520,3,13015,42115805,0,100.557,13.716,1000,1,1,0,0,0
UMTS,520,3,13015,41891645,0,100.557,13.716,1000,1,1,0,0,0
UMTS,520,3,13015,41898787,0,100.557,13.716,1000,1,1,0,0,0
UMTS,520,5,3052,23341969,0,100.557,13.716,1000,1,1,0,0,0
UMTS,520,18,3051,7347973,0,100.557,13.716,1000,1,1,0,0,0
UMTS,520,18,14612,23342363,0,100.557,13.716,1000,1,1,0,0,0
UMTS,520,18,14612,23341969,0,100.557,13.716,1000,1,1,0,0,0
UMTS,520,0,18,10000668,0,100.557,13.716,1000,1,1,0,0,0
UMTS,520,3,13015,42115783,0,100.557,13.716,1000,1,1,0,0,0
UMTS,520,3,20025,42112930,0,100.557,13.716,1000,1,1,0,0,0
LTE,520,18,3051,64711426,0,100.557,13.716,1000,1,1,0,0,0
UMTS,520,3,20025,42112932,0,100.557,13.716,1000,1,1,0,0,0
GSM,520,18,14002,4625,0,100.559,13.716,1000,1,1,0,0,0
UMTS,520,3,20025,42115783,0,100.559,13.716,1000,1,1,0,0,0
UMTS,520,3,20025,42123454,0,100.559,13.716,1000,1,1,0,0,0
UMTS,520,0,1605,137724966,0,100.559,13.716,1000,1,1,0,0,0
UMTS,520,3,16025,41898775,0,100.559,13.716,1000,1,1,0,0,0
UMTS,520,5,3053,23336923,0,100.559,13.716,1000,1,1,0,0,0
UMTS,520,3,20025,42125420,0,100.559,13.716,1000,1,1,0,0,0
LTE,520,5,112,8248581,0,100.559,13.716,1000,1,1,0,0,0
UMTS,520,3,20025,42120994,0,100.56,13.716,1000,1,1,0,0,0
UMTS,520,5,3053,7347973,0,100.56,13.716,1000,1,1,0,0,0
UMTS,520,3,20025,42138038,0,100.561,13.716,1000,1,1,0,0,0
UMTS,520,0,1017,10017008,0,100.561,13.716,1000,1,1,0,0,0
UMTS,520,3,16025,41905001,0,100.561,13.716,1000,1,1,0,0,0
UMTS,520,3,16025,41912500,0,100.561,13.716,1000,1,1,0,0,0
LTE,520,4,1010,5814046,0,100.561,13.716,1000,1,1,0,0,0
UMTS,520,0,18,10007484,0,100.561,13.716,1000,1,1,0,0,0
UMTS,520,0,1015,10007484,0,100.561,13.716,1000,1,1,0,0,0
UMTS,520,0,1017,10000218,0,100.561,13.716,1000,1,1,0,0,0
UMTS,520,3,20025,42115788,0,100.563,13.716,1000,1,1,0,0,0
UMTS,520,3,15025,41701379,0,100.563,13.716,1000,1,1,0,0,0
UMTS,520,3,16025,41898790,0,100.563,13.716,1000,1,1,0,0,0
UMTS,520,3,13015,42115808,0,100.563,13.716,1000,1,1,0,0,0
UMTS,520,0,18,10017008,0,100.563,13.716,1000,1,1,0,0,0
UMTS,520,0,1017,10017007,0,100.564,13.716,1000,1,1,0,0,0
UMTS,520,3,15025,41701389,0,100.564,13.716,1000,1,1,0,0,0
UMTS,520,3,16025,42617438,0,100.564,13.716,1000,1,1,0,0,0
UMTS,520,0,1015,10007483,0,100.564,13.716,1000,1,1,0,0,0
UMTS,520,3,55090,42081699,0,100.565,13.716,1000,1,1,0,0,0
UMTS,520,3,16025,41904961,0,100.565,13.716,1000,1,1,0,0,0
UMTS,520,3,14670,42081696,0,100.565,13.716,1000,1,1,0,0,0
UMTS,520,5,3051,23347347,0,100.565,13.716,1000,1,1,0,0,0
UMTS,520,18,14612,7352068,0,100.565,13.716,1000,1,1,0,0,0
UMTS,520,0,18,7313237,0,100.565,13.716,1000,1,1,0,0,0
UMTS,520,0,18,7330027,0,100.565,13.716,1000,1,1,0,0,0
UMTS,520,0,18,7326266,0,100.565,13.716,1000,1,1,0,0,0
UMTS,520,0,18,7320501,0,100.565,13.716,1000,1,1,0,0,0
UMTS,520,0,1017,7330027,0,100.565,13.716,1000,1,1,0,0,0
UMTS,520,0,18,10017584,0,100.565,13.716,1000,1,1,0,0,0
UMTS,520,5,3051,23341967,0,100.563,13.716,1069,1,1,0,0,0
GSM,520,18,14002,151,0,100.564,13.716,7836,1,1,0,0,0
LTE,520,3,912,156942186,0,100.566,13.716,1000,1,1,0,0,0
LTE,520,4,4010,3228446,0,100.553,13.716,3195,1,1,0,0,0
LTE,520,3,912,156933509,0,100.557,13.716,1000,1,1,0,0,0
LTE,520,4,1010,3228448,0,100.554,13.716,1000,1,1,0,0,0
LTE,520,4,4032,51195012,0,100.557,13.716,1000,1,1,0,0,0
